Date,Time (hh:mm:ss),Latitude,Longitude,Heading (degrees),Flight Speed (Km/h),Altitude (meters),Temperature (celsius),Pressure (pascals)
22/06/2015,10:25:06,53.69329,-1.90177,126,62,11358,-31.8,21823
22/06/2015,10:25:12,53.69253,-1.90072,132,59,11377,-31.8,21733
22/06/2015,10:25:18,53.69195,-1.89967,132,59,11394,-32,21664
22/06/2015,10:25:24,53.6914,-1.89868,131,61,11412,-32.1,21626
22/06/2015,10:25:30,53.69082,-1.89769,131,61,11430,-32,21563
22/06/2015,10:25:36,53.69024,-1.89665,140,61,11449,-32.1,21492
22/06/2015,10:25:42,53.68971,-1.89567,136,59,11467,-32.1,21435
22/06/2015,10:25:48,53.68916,-1.89474,139,51,11485,-32.2,21397
22/06/2015,10:25:54,53.6887,-1.89377,133,42,11504,-32.3,21383
22/06/2015,10:26:00,53.68821,-1.89275,137,42,11521,-32.2,21333
22/06/2015,10:26:06,53.68774,-1.89192,124,42,11539,-32.2,21273
22/06/2015,10:26:12,53.68725,-1.89077,128,50,11558,-32.3,21212
22/06/2015,10:26:18,53.68673,-1.88969,132,61,11578,-32.3,21105
22/06/2015,10:26:24,53.68625,-1.88874,141,57,11596,-32.5,21047
22/06/2015,10:26:30,53.68581,-1.88763,126,55,11616,-32.5,21043
22/06/2015,10:26:36,53.68532,-1.88654,122,64,11633,-32.5,20987
22/06/2015,10:26:42,53.68484,-1.88551,133,51,11648,-32.6,20924
22/06/2015,10:26:48,53.68437,-1.8843,121,61,11664,-32.4,20905
22/06/2015,10:26:54,53.6839,-1.88326,127,51,11681,-32.6,20821
22/06/2015,10:27:00,53.68348,-1.88213,122,55,11698,-32.5,20798
22/06/2015,10:27:06,53.68294,-1.88076,122,61,11717,-32.6,20690
22/06/2015,10:27:12,53.68247,-1.87944,113,61,11736,-32.8,20683
22/06/2015,10:27:18,53.68197,-1.87802,120,70,11753,-32.6,20609
22/06/2015,10:27:24,53.68152,-1.87679,119,59,11769,-32.8,20561
22/06/2015,10:27:30,53.6811,-1.87544,125,61,11785,-32.8,20534
22/06/2015,10:27:36,53.68068,-1.87391,119,66,11801,-32.8,20486
22/06/2015,10:27:42,53.68027,-1.87249,117,70,11817,-32.9,20432
22/06/2015,10:27:48,53.67989,-1.87128,108,70,11833,-33,20363
22/06/2015,10:27:54,53.67935,-1.86946,115,70,11849,-33,20306
22/06/2015,10:28:00,53.67894,-1.86791,116,64,11863,-33,20252
22/06/2015,10:28:06,53.67844,-1.86641,122,72,11879,-33.1,20198
22/06/2015,10:28:12,53.67799,-1.86492,125,74,11896,-33.1,20144
22/06/2015,10:28:18,53.67756,-1.86341,116,64,11913,-33.2,20146
22/06/2015,10:28:24,53.6771,-1.86185,108,59,11931,-33.2,20117
22/06/2015,10:28:30,53.67663,-1.86016,115,72,11945,-33.1,20052
22/06/2015,10:28:36,53.67623,-1.85889,116,68,11958,-33.3,19973
22/06/2015,10:28:42,53.67574,-1.85724,113,68,11974,-33.4,19954
22/06/2015,10:28:48,53.67529,-1.8554,117,79,11989,-33.4,19912
22/06/2015,10:28:54,53.67472,-1.85389,118,68,12004,-33.4,19844
22/06/2015,10:29:00,53.67416,-1.85231,123,70,12018,-33.4,19795
22/06/2015,10:29:06,53.67364,-1.85076,127,59,12033,-33.5,19785
22/06/2015,10:29:12,53.67308,-1.84914,125,66,12048,-33.3,19765
22/06/2015,10:29:18,53.67253,-1.84751,119,72,12063,-33.4,19701
22/06/2015,10:29:24,53.67197,-1.84589,116,70,12077,-33.6,19645
22/06/2015,10:29:30,53.67136,-1.84417,114,77,12092,-33.7,19603
22/06/2015,10:29:36,53.67084,-1.84276,117,75,12105,-33.6,19582
22/06/2015,10:29:42,53.67024,-1.84075,115,81,12119,-33.5,19561
22/06/2015,10:29:48,53.66951,-1.83915,118,77,12133,-33.5,19506
22/06/2015,10:29:54,53.66885,-1.83747,123,83,12149,-33.4,19432
22/06/2015,10:30:00,53.6682,-1.83583,121,88,12164,-33.4,19378
22/06/2015,10:30:06,53.66748,-1.83423,128,85,12180,-33.4,19362
22/06/2015,10:30:12,53.66679,-1.83259,129,88,12196,-33.4,19326
22/06/2015,10:30:18,53.66605,-1.83105,134,79,12212,-33.5,19266
22/06/2015,10:30:24,53.66548,-1.8297,131,81,12226,-33.4,19234
22/06/2015,10:30:30,53.66477,-1.82789,130,77,12244,-33.3,19209
22/06/2015,10:30:36,53.66397,-1.82634,131,66,12261,-33.4,19157
22/06/2015,10:30:42,53.66329,-1.82472,127,72,12277,-33.4,19113
22/06/2015,10:30:48,53.66263,-1.82322,120,68,12294,-33.4,19060
22/06/2015,10:30:54,53.66194,-1.82165,120,81,12313,-33.5,19005
22/06/2015,10:31:00,53.66127,-1.82015,121,85,12332,-33.5,18901
22/06/2015,10:31:06,53.66056,-1.81877,132,72,12351,-33.6,18864
22/06/2015,10:31:12,53.65993,-1.81742,133,68,12369,-33.6,18861
22/06/2015,10:31:18,53.65933,-1.81602,135,64,12387,-33.5,18810
22/06/2015,10:31:24,53.65872,-1.81466,120,64,12405,-33.6,18763
22/06/2015,10:31:30,53.65807,-1.81342,132,64,12423,-33.6,18714
22/06/2015,10:31:36,53.65752,-1.81236,129,75,12441,-33.6,18625
22/06/2015,10:31:42,53.65686,-1.81095,132,72,12459,-33.7,18541
22/06/2015,10:31:48,53.65607,-1.80979,136,61,12478,-33.8,18550
22/06/2015,10:31:54,53.65535,-1.80855,139,57,12496,-33.7,18515
22/06/2015,10:32:00,53.65463,-1.80731,141,62,12514,-33.8,18462
22/06/2015,10:32:06,53.65409,-1.80612,134,62,12532,-34,18385
22/06/2015,10:32:12,53.65322,-1.805,140,59,12551,-34,18338
22/06/2015,10:32:18,53.6525,-1.80385,135,66,12569,-34,18319
22/06/2015,10:32:24,53.65176,-1.80282,133,59,12589,-34,18264
22/06/2015,10:32:30,53.65097,-1.80175,139,64,12607,-34.1,18218
22/06/2015,10:32:36,53.65034,-1.80096,133,72,12627,-34.1,18149
22/06/2015,10:32:42,53.64955,-1.79983,142,72,12646,-34.1,18062
22/06/2015,10:32:48,53.64858,-1.79887,152,68,12666,-34.2,18062
22/06/2015,10:32:54,53.64783,-1.79797,151,66,12683,-34.3,18011
22/06/2015,10:33:00,53.64707,-1.79704,153,62,12701,-34.3,17965
22/06/2015,10:33:06,53.64633,-1.7962,144,53,12721,-34.5,17920
22/06/2015,10:33:12,53.64554,-1.79534,145,51,12738,-34.5,17875
22/06/2015,10:33:18,53.64479,-1.79456,144,48,12756,-34.5,17828
22/06/2015,10:33:24,53.64413,-1.79369,142,57,12773,-34.5,17743
22/06/2015,10:33:30,53.64347,-1.79283,137,62,12790,-34.6,17690
22/06/2015,10:33:36,53.6428,-1.79201,137,59,12807,-34.7,17671
22/06/2015,10:33:42,53.64222,-1.7913,143,61,12824,-34.8,17629
22/06/2015,10:33:48,53.64156,-1.79023,140,62,12841,-34.8,17566
22/06/2015,10:33:54,53.64097,-1.78937,140,50,12857,-34.8,17525
22/06/2015,10:34:00,53.64028,-1.7885,146,53,12872,-34.9,17500
22/06/2015,10:34:06,53.6397,-1.7876,145,57,12887,-34.8,17480
22/06/2015,10:34:12,53.63918,-1.78673,139,46,12903,-34.8,17443
22/06/2015,10:34:18,53.63862,-1.78581,142,40,12920,-34.9,17395
22/06/2015,10:34:24,53.63811,-1.78488,124,48,12937,-35,17358
22/06/2015,10:34:30,53.63757,-1.78404,122,53,12954,-35.1,17294
22/06/2015,10:34:36,53.63706,-1.78328,136,48,12971,-35.1,17221
22/06/2015,10:34:42,53.63656,-1.78243,144,46,12988,-35.3,17222
22/06/2015,10:34:48,53.6361,-1.7815,143,50,13005,-35.4,17182
22/06/2015,10:34:54,53.63566,-1.78058,137,50,13021,-35.5,17141
22/06/2015,10:35:00,53.63522,-1.77967,133,44,13036,-35.6,17115
22/06/2015,10:35:06,53.63487,-1.77884,132,38,13051,-35.5,17081
22/06/2015,10:35:12,53.63443,-1.7777,119,38,13066,-35.7,17042
22/06/2015,10:35:18,53.63393,-1.77661,119,53,13083,-35.7,17002
22/06/2015,10:35:24,53.63349,-1.77561,114,57,13097,-35.7,16907
22/06/2015,10:35:30,53.63304,-1.77462,121,55,13114,-35.8,16876
22/06/2015,10:35:36,53.6326,-1.77362,129,53,13128,-35.8,16868
22/06/2015,10:35:42,53.63219,-1.77256,134,59,13144,-35.9,16838
22/06/2015,10:35:48,53.63175,-1.77158,132,51,13160,-35.9,16805
22/06/2015,10:35:54,53.63131,-1.77054,134,44,13175,-36,16764
22/06/2015,10:36:00,53.63084,-1.76948,122,40,13191,-36.1,16738
22/06/2015,10:36:06,53.6303,-1.76839,132,50,13205,-36,16706
22/06/2015,10:36:12,53.6298,-1.76728,126,55,13220,-36.1,16619
22/06/2015,10:36:18,53.62941,-1.76625,120,51,13235,-36.3,16585
22/06/2015,10:36:24,53.62894,-1.76521,118,51,13249,-36.4,16542
22/06/2015,10:36:30,53.62841,-1.76408,119,59,13264,-36.3,16519
22/06/2015,10:36:36,53.62797,-1.76305,118,57,13280,-36.3,16488
22/06/2015,10:36:42,53.62756,-1.76207,128,51,13296,-36.3,16429
22/06/2015,10:36:48,53.62718,-1.76102,135,50,13313,-36.3,16406
22/06/2015,10:36:54,53.62683,-1.7599,129,55,13328,-36.3,16396
22/06/2015,10:37:00,53.62647,-1.75881,127,51,13344,-36.5,16358
22/06/2015,10:37:06,53.62615,-1.75773,124,46,13360,-36.5,16322
22/06/2015,10:37:12,53.62585,-1.75657,115,40,13375,-36.6,16291
22/06/2015,10:37:18,53.62554,-1.75549,102,37,13392,-36.6,16244
22/06/2015,10:37:24,53.62523,-1.75435,111,42,13410,-36.5,16206
22/06/2015,10:37:30,53.6249,-1.75318,117,48,13425,-36.5,16132
22/06/2015,10:37:36,53.62463,-1.75225,114,46,13442,-36.7,16086
22/06/2015,10:37:42,53.62425,-1.75098,117,42,13458,-36.7,16063
22/06/2015,10:37:48,53.62378,-1.74981,121,51,13476,-36.6,16051
22/06/2015,10:37:54,53.62339,-1.74866,112,59,13493,-36.7,16004
22/06/2015,10:38:00,53.62296,-1.74763,115,62,13511,-36.7,15963
22/06/2015,10:38:06,53.62256,-1.74664,123,51,13529,-36.6,15863
22/06/2015,10:38:12,53.62223,-1.74553,125,42,13547,-36.6,15879
22/06/2015,10:38:18,53.62189,-1.74453,130,44,13564,-36.6,15831
22/06/2015,10:38:24,53.62147,-1.74328,117,46,13580,-36.8,15759
22/06/2015,10:38:30,53.62095,-1.74211,131,55,13598,-36.8,15736
22/06/2015,10:38:36,53.62045,-1.74107,130,51,13615,-36.7,15710
22/06/2015,10:38:42,53.61991,-1.73992,133,62,13633,-36.6,15672
22/06/2015,10:38:48,53.61936,-1.73887,134,62,13652,-36.7,15624
22/06/2015,10:38:54,53.61887,-1.73772,126,57,13671,-36.8,15522
22/06/2015,10:39:00,53.61837,-1.73659,115,61,13690,-36.9,15534
22/06/2015,10:39:06,53.61782,-1.73547,119,64,13710,-36.8,15495
22/06/2015,10:39:12,53.61737,-1.73459,125,55,13729,-36.9,15426
22/06/2015,10:39:18,53.61673,-1.73321,122,57,13747,-36.6,15411
22/06/2015,10:39:24,53.61618,-1.73216,124,51,13766,-36.8,15354
22/06/2015,10:39:30,53.61561,-1.73095,122,53,13784,-36.6,15309
22/06/2015,10:39:36,53.61508,-1.72989,129,50,13802,-36.7,15271
22/06/2015,10:39:42,53.61448,-1.72883,138,57,13821,-36.6,15195
22/06/2015,10:39:48,53.61393,-1.72771,136,50,13840,-36.5,15194
22/06/2015,10:39:54,53.61334,-1.7267,141,57,13858,-36.6,15128
22/06/2015,10:40:00,53.61285,-1.72577,144,61,13877,-36.5,15065
22/06/2015,10:40:06,53.61227,-1.72457,137,59,13895,-36.5,15066
22/06/2015,10:40:12,53.61163,-1.72357,137,62,13914,-36.8,15025
22/06/2015,10:40:18,53.61104,-1.72247,131,64,13932,-36.6,14919
22/06/2015,10:40:24,53.61051,-1.7215,128,57,13951,-36.6,14940
22/06/2015,10:40:30,53.60991,-1.72052,126,61,13969,-36.8,14854
22/06/2015,10:40:36,53.60931,-1.71961,131,59,13988,-36.9,14854
22/06/2015,10:40:42,53.60872,-1.71868,131,50,14006,-36.9,14759
22/06/2015,10:40:48,53.60803,-1.7178,140,55,14023,-37,14778
22/06/2015,10:40:54,53.60736,-1.71692,139,50,14041,-37,14744
22/06/2015,10:41:00,53.60669,-1.71604,141,50,14058,-37,14669
22/06/2015,10:41:06,53.60602,-1.71509,144,46,14077,-37.3,14672
22/06/2015,10:41:12,53.60543,-1.71424,153,55,14094,-37.2,14608
22/06/2015,10:41:18,53.60465,-1.71329,148,53,14112,-37.4,14592
22/06/2015,10:41:24,53.60402,-1.71245,150,62,14129,-37.5,14510
22/06/2015,10:41:30,53.60341,-1.71146,140,61,14145,-37.3,14484
22/06/2015,10:41:36,53.6028,-1.71056,143,64,14161,-37.3,14487
22/06/2015,10:41:42,53.60214,-1.7096,136,64,14176,-37.5,14394
22/06/2015,10:41:48,53.60155,-1.70878,134,51,14192,-37.5,14415
22/06/2015,10:41:54,53.601,-1.70823,138,48,14205,-37.6,14346
22/06/2015,10:42:00,53.60028,-1.70731,146,51,14224,-37.8,14348
22/06/2015,10:42:06,53.59949,-1.70658,156,62,14241,-37.8,14262
22/06/2015,10:42:12,53.59883,-1.70581,158,57,14259,-37.6,14276
22/06/2015,10:42:18,53.59811,-1.7051,154,61,14275,-37.8,14189
22/06/2015,10:42:24,53.59745,-1.70441,150,51,14292,-37.6,14213
22/06/2015,10:42:30,53.59676,-1.70388,154,57,14308,-37.7,14115
22/06/2015,10:42:36,53.59616,-1.70336,148,48,14323,-37.6,14142
22/06/2015,10:42:42,53.59553,-1.70291,144,48,14338,-37.6,14055
22/06/2015,10:42:48,53.59497,-1.70248,150,42,14355,-37.5,14070
22/06/2015,10:42:54,53.59438,-1.70201,140,42,14370,-37.5,13973
22/06/2015,10:43:00,53.59393,-1.70169,145,38,14388,-37.6,14000
22/06/2015,10:43:06,53.59337,-1.70105,142,27,14405,-37.6,13964
22/06/2015,10:43:12,53.59286,-1.70071,168,31,14421,-37.6,13893
22/06/2015,10:43:18,53.59238,-1.7003,165,25,14439,-37.8,13886
22/06/2015,10:43:24,53.5919,-1.69993,165,33,14457,-37.6,13859
22/06/2015,10:43:30,53.59149,-1.69957,173,33,14475,-37.8,13799
22/06/2015,10:43:36,53.59111,-1.69932,166,35,14491,-37.6,13768
22/06/2015,10:43:42,53.59073,-1.69897,161,37,14509,-37.7,13749
22/06/2015,10:43:48,53.59045,-1.69875,149,31,14523,-37.7,13663
22/06/2015,10:43:54,53.59008,-1.69842,148,33,14541,-37.7,13681
22/06/2015,10:44:00,53.58974,-1.69794,136,37,14557,-38,13614
22/06/2015,10:44:06,53.58938,-1.69754,128,33,14575,-37.8,13608
22/06/2015,10:44:12,53.58909,-1.69722,134,25,14593,-38,13579
22/06/2015,10:44:18,53.58884,-1.69681,114,27,14610,-37.9,13487
22/06/2015,10:44:24,53.58859,-1.69644,111,20,14627,-38,13509
22/06/2015,10:44:30,53.58829,-1.69597,123,24,14643,-38,13448
22/06/2015,10:44:36,53.58806,-1.69545,119,16,14661,-38.1,13439
22/06/2015,10:44:42,53.58779,-1.69497,159,22,14679,-38.2,13371
22/06/2015,10:44:48,53.58751,-1.69442,145,20,14697,-38,13354
22/06/2015,10:44:54,53.58731,-1.69395,153,25,14715,-38.1,13322
22/06/2015,10:45:00,53.58691,-1.69335,140,37,14733,-38.2,13236
22/06/2015,10:45:06,53.58665,-1.69285,129,33,14752,-38.2,13257
22/06/2015,10:45:12,53.58639,-1.69245,121,29,14769,-38.3,13178
22/06/2015,10:45:18,53.58618,-1.69185,112,18,14787,-38.1,13195
22/06/2015,10:45:24,53.58595,-1.69128,112,27,14804,-38.1,13141
22/06/2015,10:45:30,53.58567,-1.69065,125,27,14822,-38.1,13109
22/06/2015,10:45:36,53.58547,-1.68997,124,22,14843,-38.4,13081
22/06/2015,10:45:42,53.58523,-1.68927,116,22,14861,-38.1,13020
22/06/2015,10:45:48,53.58497,-1.68846,123,33,14879,-38.3,13006
22/06/2015,10:45:54,53.58475,-1.68766,132,33,14898,-38.5,12969
22/06/2015,10:46:00,53.58449,-1.68681,128,40,14915,-38.6,12885
22/06/2015,10:46:06,53.58432,-1.6861,125,44,14933,-38.5,12871
22/06/2015,10:46:12,53.58403,-1.68511,123,42,14950,-38.5,12868
22/06/2015,10:46:18,53.58372,-1.68418,121,44,14968,-38.6,12823
22/06/2015,10:46:24,53.58338,-1.68331,126,50,14986,-38.5,12731
22/06/2015,10:46:30,53.58303,-1.68249,125,48,15003,-38.3,12749
22/06/2015,10:46:36,53.58266,-1.68176,123,46,15020,-38.5,12728
22/06/2015,10:46:42,53.58229,-1.68115,123,38,15039,-38.6,12698
22/06/2015,10:46:48,53.58184,-1.68049,125,40,15056,-38.6,12649
22/06/2015,10:46:54,53.5814,-1.67986,126,33,15074,-38.5,12597
22/06/2015,10:47:00,53.58097,-1.67944,151,33,15091,-38.3,12560
22/06/2015,10:47:06,53.58045,-1.67877,145,29,15108,-38,12529
22/06/2015,10:47:12,53.58002,-1.67825,158,25,15125,-37.8,12516
22/06/2015,10:47:18,53.57963,-1.67763,147,29,15142,-37.9,12495
22/06/2015,10:47:24,53.57923,-1.67706,151,33,15159,-38.1,12467
22/06/2015,10:47:30,53.57883,-1.67636,140,38,15177,-38.3,12434
22/06/2015,10:47:36,53.57843,-1.67572,146,42,15194,-38.3,12395
22/06/2015,10:47:42,53.57808,-1.67506,144,38,15211,-38.5,12369
22/06/2015,10:47:48,53.57768,-1.67439,140,42,15228,-38.5,12337
22/06/2015,10:47:54,53.57731,-1.67378,140,42,15245,-38.6,12281
22/06/2015,10:48:00,53.57697,-1.67335,132,38,15261,-38.5,12260
22/06/2015,10:48:06,53.57655,-1.67265,126,42,15277,-38.4,12221
22/06/2015,10:48:12,53.57624,-1.67204,120,35,15294,-38.3,12187
22/06/2015,10:48:18,53.57592,-1.67143,113,35,15312,-38,12136
22/06/2015,10:48:24,53.57566,-1.67076,111,22,15330,-37.7,12110
22/06/2015,10:48:30,53.57534,-1.67008,126,27,15347,-37.6,12114
22/06/2015,10:48:36,53.57502,-1.66936,138,31,15363,-37.8,12089
22/06/2015,10:48:42,53.57474,-1.66859,129,37,15382,-38,12008
22/06/2015,10:48:48,53.57449,-1.66792,121,44,15398,-37.7,11966
22/06/2015,10:48:54,53.5742,-1.66722,131,44,15415,-37.6,11984
22/06/2015,10:49:00,53.57394,-1.66645,131,40,15433,-37.8,11961
22/06/2015,10:49:06,53.57354,-1.66572,123,44,15450,-38,11906
22/06/2015,10:49:12,53.57324,-1.66503,125,44,15467,-37.8,11830
22/06/2015,10:49:18,53.57294,-1.66425,116,42,15484,-37.6,11836
22/06/2015,10:49:24,53.57265,-1.66358,116,38,15500,-37.8,11831
22/06/2015,10:49:30,53.57236,-1.66284,111,35,15517,-38,11800
22/06/2015,10:49:36,53.57202,-1.66212,114,38,15534,-38,11743
22/06/2015,10:49:42,53.57171,-1.66144,110,29,15552,-37.8,11692
22/06/2015,10:49:48,53.57143,-1.6608,114,31,15569,-37.8,11697
22/06/2015,10:49:54,53.57111,-1.66024,126,24,15586,-37.9,11682
22/06/2015,10:50:00,53.57076,-1.65967,127,27,15604,-38,11649
22/06/2015,10:50:06,53.57043,-1.65913,139,22,15621,-37.8,11581
22/06/2015,10:50:12,53.57004,-1.65855,149,29,15639,-37.9,11585
22/06/2015,10:50:18,53.56977,-1.658,159,27,15657,-38.1,11556
22/06/2015,10:50:24,53.56948,-1.65746,151,27,15674,-38.3,11527
22/06/2015,10:50:30,53.5692,-1.65693,147,37,15691,-38.5,11496
22/06/2015,10:50:36,53.56893,-1.65639,138,37,15708,-38.6,11451
22/06/2015,10:50:42,53.56863,-1.65585,135,38,15725,-38.7,11404
22/06/2015,10:50:48,53.56825,-1.65535,134,40,15742,-38.6,11368
22/06/2015,10:50:54,53.56794,-1.65481,129,35,15759,-38.4,11323
22/06/2015,10:51:00,53.56761,-1.65429,121,37,15777,-38.1,11288
22/06/2015,10:51:06,53.56731,-1.65386,128,31,15793,-37.9,11259
22/06/2015,10:51:12,53.56703,-1.65343,116,35,15810,-37.8,11232
22/06/2015,10:51:18,53.56673,-1.65276,119,25,15828,-37.5,11216
22/06/2015,10:51:24,53.56628,-1.65219,138,27,15845,-37.4,11190
22/06/2015,10:51:30,53.56587,-1.6515,139,29,15862,-37.1,11153
22/06/2015,10:51:36,53.56554,-1.65095,154,33,15880,-37.1,11104
22/06/2015,10:51:42,53.56527,-1.65038,149,31,15898,-37,11087
22/06/2015,10:51:48,53.56493,-1.64975,141,33,15915,-36.8,11066
22/06/2015,10:51:54,53.56462,-1.64921,149,35,15934,-36.8,11068
22/06/2015,10:52:00,53.56435,-1.64857,124,35,15953,-37.1,11040
22/06/2015,10:52:06,53.56414,-1.64806,123,33,15971,-37.4,11012
22/06/2015,10:52:12,53.56388,-1.6477,119,35,15989,-37.7,10985
22/06/2015,10:52:18,53.56358,-1.64709,112,25,16008,-38,10949
22/06/2015,10:52:24,53.56327,-1.64675,153,18,16028,-38.1,10907
22/06/2015,10:52:30,53.56296,-1.6463,158,18,16047,-38,10854
22/06/2015,10:52:36,53.56263,-1.64588,163,24,16065,-37.7,10816
22/06/2015,10:52:42,53.56225,-1.64548,160,38,16085,-37.5,10787
22/06/2015,10:52:48,53.56189,-1.64505,145,35,16104,-37.3,10769
22/06/2015,10:52:54,53.56144,-1.64465,137,44,16125,-37.5,10758
22/06/2015,10:53:00,53.56105,-1.64427,138,35,16145,-37.7,10726
22/06/2015,10:53:06,53.56061,-1.64399,147,25,16166,-37.9,10691
22/06/2015,10:53:12,53.56019,-1.64369,143,25,16187,-38,10655
22/06/2015,10:53:18,53.55976,-1.6433,162,20,16208,-38.1,10612
22/06/2015,10:53:24,53.55928,-1.64298,171,27,16228,-37.9,10564
22/06/2015,10:53:30,53.55885,-1.64262,173,29,16249,-37.6,10530
22/06/2015,10:53:36,53.55852,-1.64235,172,27,16269,-37.5,10525
22/06/2015,10:53:42,53.55817,-1.6421,174,29,16288,-37.7,10493
22/06/2015,10:53:48,53.55781,-1.64181,156,29,16309,-37.9,10461
22/06/2015,10:53:54,53.55754,-1.64159,145,29,16330,-38,10405
22/06/2015,10:54:00,53.55725,-1.64134,138,33,16349,-37.9,10335
22/06/2015,10:54:06,53.55699,-1.64106,136,27,16368,-37.6,10314
22/06/2015,10:54:12,53.55674,-1.64079,128,27,16387,-37.5,10309
22/06/2015,10:54:18,53.55657,-1.6406,113,16,16408,-37.5,10300
22/06/2015,10:54:24,53.55633,-1.64029,117,18,16427,-37.8,10284
22/06/2015,10:54:30,53.55607,-1.63998,120,14,16446,-38,10251
22/06/2015,10:54:36,53.55585,-1.63966,134,12,16465,-38.2,10225
22/06/2015,10:54:42,53.55558,-1.63929,152,14,16482,-38.3,10194
22/06/2015,10:54:48,53.55529,-1.63887,152,16,16500,-38.5,10162
22/06/2015,10:54:54,53.555,-1.63852,181,24,16519,-38.5,10108
22/06/2015,10:55:00,53.55465,-1.63815,167,29,16537,-38.5,10081
22/06/2015,10:55:06,53.55431,-1.63782,164,35,16553,-38.5,10047
22/06/2015,10:55:12,53.55395,-1.63751,159,37,16570,-38.5,10023
22/06/2015,10:55:18,53.55357,-1.63734,158,37,16587,-38.5,10009
22/06/2015,10:55:24,53.5532,-1.6371,147,33,16604,-38.5,10012
22/06/2015,10:55:30,53.55293,-1.63689,146,35,16622,-38.5,9980
22/06/2015,10:55:36,53.55258,-1.63646,127,33,16640,-38.6,9948
22/06/2015,10:55:42,53.55221,-1.63614,131,31,16658,-38.6,9924
22/06/2015,10:55:48,53.55194,-1.63571,116,27,16675,-38.6,9896
22/06/2015,10:55:54,53.55166,-1.63528,120,27,16691,-38.4,9831
22/06/2015,10:56:00,53.55144,-1.63476,99,24,16708,-38.1,9828
22/06/2015,10:56:06,53.55121,-1.63426,111,24,16724,-38.1,9830
22/06/2015,10:56:12,53.55103,-1.63374,95,18,16741,-38.3,9806
22/06/2015,10:56:18,53.55081,-1.63315,120,18,16757,-38.3,9766
22/06/2015,10:56:24,53.5506,-1.6326,148,20,16774,-38,9703
22/06/2015,10:56:30,53.55042,-1.63201,138,18,16789,-38.1,9729
22/06/2015,10:56:36,53.55026,-1.63144,141,22,16806,-38.2,9705
22/06/2015,10:56:42,53.55009,-1.63095,135,25,16823,-38.1,9668
22/06/2015,10:56:48,53.5499,-1.63041,144,27,16840,-38,9605
22/06/2015,10:56:54,53.54965,-1.62991,140,27,16858,-37.9,9577
22/06/2015,10:57:00,53.54941,-1.6295,141,33,16875,-38,9600
22/06/2015,10:57:06,53.54923,-1.62903,125,33,16893,-38.1,9574
22/06/2015,10:57:12,53.54907,-1.6286,115,27,16911,-38.2,9551
22/06/2015,10:57:18,53.5489,-1.62829,112,20,16929,-38.3,9502
22/06/2015,10:57:24,53.54868,-1.62795,107,22,16949,-38.1,9442
22/06/2015,10:57:30,53.54849,-1.62765,114,20,16967,-38,9420
22/06/2015,10:57:36,53.5483,-1.62736,104,16,16986,-37.8,9433
22/06/2015,10:57:42,53.54808,-1.62717,162,9,17005,-38.1,9410
22/06/2015,10:57:48,53.54782,-1.62689,160,9,17025,-38.3,9392
22/06/2015,10:57:54,53.54758,-1.62663,152,12,17043,-38.5,9364
22/06/2015,10:58:00,53.54735,-1.62635,179,12,17062,-38.5,9335
22/06/2015,10:58:06,53.54718,-1.626,167,16,17080,-38.6,9306
22/06/2015,10:58:12,53.54698,-1.6257,151,22,17101,-38.7,9281
22/06/2015,10:58:18,53.54687,-1.62543,149,22,17120,-38.7,9242
22/06/2015,10:58:24,53.54673,-1.62523,153,22,17138,-38.7,9203
22/06/2015,10:58:30,53.54662,-1.62501,155,16,17158,-38.6,9172
22/06/2015,10:58:36,53.54651,-1.62487,144,18,17177,-38.5,9144
22/06/2015,10:58:42,53.54644,-1.62471,82,9,17195,-38.5,9114
22/06/2015,10:58:48,53.54636,-1.62461,108,9,17215,-38.5,9066
22/06/2015,10:58:54,53.5463,-1.62448,101,14,17234,-38.3,9032
22/06/2015,10:59:00,53.54624,-1.62438,90,16,17251,-38.1,9000
22/06/2015,10:59:06,53.5462,-1.62416,69,12,17273,-38,8973
22/06/2015,10:59:12,53.54615,-1.62403,83,14,17291,-38,8954
22/06/2015,10:59:18,53.54613,-1.62385,61,11,17309,-37.8,8951
22/06/2015,10:59:24,53.54608,-1.62363,66,12,17328,-37.9,8955
22/06/2015,10:59:30,53.54609,-1.62344,25,11,17348,-38.3,8931
22/06/2015,10:59:36,53.54605,-1.62319,65,9,17366,-38.6,8910
22/06/2015,10:59:42,53.54603,-1.62284,38,9,17385,-38.8,8881
22/06/2015,10:59:48,53.54601,-1.62248,84,3,17404,-38.9,8861
22/06/2015,10:59:54,53.54601,-1.62199,83,11,17422,-38.6,8799
22/06/2015,11:00:00,53.54604,-1.62151,111,9,17440,-38.9,8793
22/06/2015,11:00:06,53.54606,-1.621,106,14,17457,-39,8793
22/06/2015,11:00:12,53.54606,-1.62044,127,18,17475,-39,8756
22/06/2015,11:00:18,53.54599,-1.61986,121,22,17492,-38.8,8681
22/06/2015,11:00:24,53.54595,-1.6193,100,29,17510,-38.8,8714
22/06/2015,11:00:30,53.54595,-1.61886,96,27,17528,-39,8670
22/06/2015,11:00:36,53.54589,-1.61846,92,25,17545,-38.8,8659
22/06/2015,11:00:42,53.54581,-1.61804,89,24,17562,-39,8642
22/06/2015,11:00:48,53.54566,-1.61761,92,20,17580,-38.7,8598
22/06/2015,11:00:54,53.54547,-1.61725,100,16,17598,-38.8,8602
